Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Tax,Profit
2291,CA-2016-149342,20/04/2016,25/04/2016,标准,TS-21160,公司,浙江省,TEC-PH-10001557,电子产品,电话,Pyle PMP37LED,287.97,23.04,37.9
2292,CA-2016-149342,20/04/2016,25/04/2016,标准,TS-21160,公司,浙江省,FUR-FU-10002937,家具,家具,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,47.63,141.02
2293,CA-2016-149342,20/04/2016,25/04/2016,标准,TS-21160,公司,浙江省,OFF-PA-10001166,办公用品,纸张,Xerox 2,12.96,1.04,2
2294,CA-2016-130995,1/11/2016,6/11/2016,标准,QJ-19255,公司,江苏省,TEC-PH-10000347,电子产品,电话,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,0.4,0.58
2295,CA-2018-127929,23/12/2018,27/12/2018,标准,FM-14215,公司,宁夏回族自治区,FUR-FU-10003708,家具,家具,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,14.56,41.31
2296,CA-2016-113145,1/11/2016,5/11/2016,标准,VD-21670,个人,江苏省,OFF-PA-10002659,办公用品,纸张,Avoid Verbal Orders Carbonless Minifold Book,13.52,1.08,2.6
2297,CA-2016-113145,1/11/2016,5/11/2016,标准,VD-21670,个人,江苏省,FUR-FU-10000965,家具,家具,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,20.78,57.78
2298,CA-2016-113145,1/11/2016,5/11/2016,标准,VD-21670,个人,江苏省,TEC-PH-10001527,电子产品,电话,Plantronics MX500i Earset,42.95,3.44,4.5
2299,CA-2016-113145,1/11/2016,5/11/2016,标准,VD-21670,个人,江苏省,TEC-AC-10001838,电子产品,配件,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,111.99,208.84
2300,CA-2016-113145,1/11/2016,5/11/2016,标准,VD-21670,个人,江苏省,TEC-PH-10002597,电子产品,电话,Xblue XB-1670-86 X16 SmallÂ Office TelephoneÂ - Titanium,503.96,40.32,63.54
2301,CA-2015-162362,14/11/2015,18/11/2015,标准,JL-15505,个人,湖北省,OFF-BI-10000756,办公用品,文件夹,Storex DuraTech Recycled Plastic Frosted Binders,12.72,1.02,2.34
2302,CA-2015-162362,14/11/2015,18/11/2015,标准,JL-15505,个人,湖北省,OFF-BI-10000546,办公用品,文件夹,Avery Durable Binders,11.52,0.92,1.98
2303,CA-2017-106558,17/01/2017,21/01/2017,标准,DL-13495,公司,浙江省,TEC-AC-10001142,电子产品,配件,First Data FD10 PIN Pad,316,25.28,39.84
2304,CA-2018-157931,17/09/2018,22/09/2018,二级,MO-17800,家庭办公,浙江省,FUR-CH-10000785,家具,椅子,Global Ergonomic Managers Chair,723.92,57.91,149.6
2305,CA-2018-157931,17/09/2018,22/09/2018,二级,MO-17800,家庭办公,浙江省,OFF-PA-10000474,办公用品,纸张,Easy-staple paper,106.32,8.51,20.98
2306,CA-2017-115574,23/12/2017,24/12/2017,一级,BP-11185,公司,河北省,FUR-BO-10003441,家具,书柜,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,11.31,31.48
2307,CA-2016-160794,6/08/2016,8/08/2016,一级,MS-17980,公司,山东省,OFF-PA-10004156,办公用品,纸张,Xerox 188,27.216,2.18,4.11
2308,CA-2018-116225,5/11/2018,9/11/2018,标准,SV-20935,个人,江苏省,TEC-AC-10001432,电子产品,配件,Enermax Aurora Lite Keyboard,390.75,31.26,50.65
2309,US-2018-120418,11/06/2018,12/06/2018,一级,BC-11125,家庭办公,辽宁省,FUR-CH-10001394,家具,椅子,Global Leather Executive Chair,280.792,22.46,61.82
2310,US-2018-120418,11/06/2018,12/06/2018,一级,BC-11125,家庭办公,辽宁省,OFF-ST-10002370,办公用品,储存设备,"Sortfiler Multipurpose Personal File Organizer, Black",68.448,5.48,11.3
2311,US-2018-120418,11/06/2018,12/06/2018,一级,BC-11125,家庭办公,辽宁省,OFF-AR-10002956,办公用品,艺术品,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,7.04,14.23
2312,US-2018-120418,11/06/2018,12/06/2018,一级,BC-11125,家庭办公,辽宁省,OFF-AR-10001955,办公用品,艺术品,Newell 319,15.872,1.27,2.81
2313,US-2018-120418,11/06/2018,12/06/2018,一级,BC-11125,家庭办公,辽宁省,OFF-ST-10001809,办公用品,储存设备,Fellowes Officeware Wire Shelving,215.592,17.25,40.43
2314,CA-2018-122035,20/07/2018,25/07/2018,标准,EM-13825,公司,北京市,OFF-LA-10004093,办公用品,标签,Avery 486,14.62,1.17,2.42
2315,CA-2018-122035,20/07/2018,25/07/2018,标准,EM-13825,公司,北京市,OFF-AP-10002118,办公用品,家电,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,33.31,73.64
2316,CA-2018-122035,20/07/2018,25/07/2018,标准,EM-13825,公司,北京市,OFF-BI-10000404,办公用品,文件夹,Avery Printable Repositionable Plastic Tabs,43,3.44,7.78
2317,CA-2018-122035,20/07/2018,25/07/2018,标准,EM-13825,公司,北京市,FUR-CH-10003833,家具,椅子,Novimex Fabric Task Chair,182.94,14.64,44.02
2318,CA-2018-122035,20/07/2018,25/07/2018,标准,EM-13825,公司,北京市,OFF-BI-10002072,办公用品,文件夹,Cardinal Slant-D Ring Binders,60.83,4.87,11.91
2319,CA-2018-122035,20/07/2018,25/07/2018,标准,EM-13825,公司,北京市,TEC-AC-10003095,电子产品,配件,Logitech G35 7.1-Channel Surround Sound Headset,389.97,31.2,53.83
2320,CA-2016-117828,23/12/2016,26/12/2016,一级,BD-11500,个人,云南省,OFF-AP-10001563,办公用品,家电,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,15.55,29.88
2321,CA-2018-165491,20/03/2018,24/03/2018,标准,HW-14935,公司,江西省,TEC-AC-10000358,电子产品,配件,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,265.93,21.27,31.39
2322,CA-2016-109470,31/12/2016,3/01/2017,二级,KC-16255,公司,北京市,OFF-BI-10004492,办公用品,文件夹,Tuf-Vin Binders,94.74,7.58,17.05
2323,CA-2016-109470,31/12/2016,3/01/2017,二级,KC-16255,公司,北京市,OFF-BI-10001072,办公用品,文件夹,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4.85,9.76
2324,CA-2016-109470,31/12/2016,3/01/2017,二级,KC-16255,公司,北京市,OFF-BI-10003707,办公用品,文件夹,Aluminum Screw Posts,76.3,6.1,12.57
2325,CA-2016-109470,31/12/2016,3/01/2017,二级,KC-16255,公司,北京市,OFF-BI-10000977,办公用品,文件夹,Ibico Plastic Spiral Binding Combs,364.8,29.18,72.13
2326,CA-2016-105102,15/09/2016,19/09/2016,二级,BM-11575,公司,江苏省,OFF-BI-10002082,办公用品,文件夹,GBC Twin Loop Wire Binding Elements,79.872,6.39,12.4
2327,CA-2016-105102,15/09/2016,19/09/2016,二级,BM-11575,公司,江苏省,FUR-BO-10004709,家具,书柜,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384,3.71,10.29
2328,CA-2016-105102,15/09/2016,19/09/2016,二级,BM-11575,公司,江苏省,OFF-PA-10002365,办公用品,纸张,Xerox 1967,12.96,1.04,2.25
2329,CA-2018-138422,23/09/2018,26/09/2018,一级,KN-16705,家庭办公,吉林省,OFF-EN-10004147,办公用品,信封,Wausau Papers Astrobrights Colored Envelopes,14.352,1.15,2.83
2330,US-2016-147739,25/12/2016,29/12/2016,标准,JD-16150,公司,四川省,FUR-FU-10001468,家具,家具,Tenex Antistatic Computer Chair Mats,547.136,43.77,127.38
2331,CA-2017-155187,24/09/2017,26/09/2017,二级,LA-16780,公司,广东省,OFF-ST-10000642,办公用品,储存设备,"Tennsco Lockers, Gray",41.96,3.36,8.05
2332,CA-2017-155187,24/09/2017,26/09/2017,二级,LA-16780,公司,广东省,OFF-PA-10000380,办公用品,纸张,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,3.34,7.41
2333,CA-2018-169285,21/03/2018,25/03/2018,标准,RW-19690,个人,黑龙江省,OFF-PA-10004071,办公用品,纸张,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,22.19,47.36
2334,CA-2018-169285,21/03/2018,25/03/2018,标准,RW-19690,个人,黑龙江省,OFF-PA-10004971,办公用品,纸张,Xerox 196,5.78,0.46,0.87
2335,CA-2015-140886,30/09/2015,4/10/2015,标准,KW-16570,个人,陕西省,OFF-AP-10000696,办公用品,家电,Holmes Odor Grabber,69.216,5.54,11.03
2336,CA-2018-152695,10/12/2018,10/12/2018,当日达,CC-12220,个人,宁夏回族自治区,OFF-EN-10004030,办公用品,信封,Convenience Packs of Business Envelopes,10.86,0.87,1.73
2337,CA-2018-152695,10/12/2018,10/12/2018,当日达,CC-12220,个人,宁夏回族自治区,OFF-AP-10000026,办公用品,家电,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,34.14,69.23
2338,CA-2015-110639,23/08/2015,23/08/2015,当日达,RH-19495,个人,江苏省,OFF-PA-10003936,办公用品,纸张,Xerox 1994,25.92,2.07,5.16
2339,CA-2015-110639,23/08/2015,23/08/2015,当日达,RH-19495,个人,江苏省,OFF-PA-10004530,办公用品,纸张,Personal Creations Ink Jet Cards and Labels,45.92,3.67,7.89
2340,CA-2015-121727,19/08/2015,24/08/2015,标准,JK-15625,个人,湖南省,OFF-AR-10004930,办公用品,艺术品,Turquoise Lead Holder with Pocket Clip,10.72,0.86,1.89
2341,CA-2017-137736,10/11/2017,15/11/2017,标准,DC-13285,个人,浙江省,OFF-AR-10004999,办公用品,艺术品,Newell 315,41.86,3.35,6.98
2342,US-2015-143231,31/12/2015,3/01/2016,一级,GM-14455,家庭办公,福建省,FUR-FU-10002501,家具,家具,Nu-Dell Executive Frame,63.2,5.06,13.17
2343,US-2015-143231,31/12/2015,3/01/2016,一级,GM-14455,家庭办公,福建省,TEC-AC-10000358,电子产品,配件,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,113.97,9.12,11.7
2344,US-2015-155894,26/07/2015,30/07/2015,二级,CL-11890,个人,河北省,OFF-ST-10004804,办公用品,储存设备,"Belkin 19"" Vented Equipment Shelf, Black",123.552,9.88,19.02
2345,CA-2017-119025,22/02/2017,28/02/2017,标准,PV-18985,家庭办公,重庆市,OFF-AP-10001205,办公用品,家电,Belkin 5 Outlet SurgeMaster Power Centers,490.32,39.23,97.16
2346,CA-2017-159373,13/03/2017,18/03/2017,标准,LT-17110,个人,山东省,OFF-PA-10000659,办公用品,纸张,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5.61,12.95
2347,CA-2017-159373,13/03/2017,18/03/2017,标准,LT-17110,个人,山东省,OFF-BI-10004141,办公用品,文件夹,Insertable Tab Indexes For Data Binders,1.272,0.1,0.23
2348,CA-2017-159373,13/03/2017,18/03/2017,标准,LT-17110,个人,山东省,FUR-TA-10004619,家具,桌子,Hon Non-Folding Utility Tables,557.585,44.61,133.01
2349,CA-2018-109701,2/12/2018,3/12/2018,当日达,AM-10360,公司,广东省,OFF-BI-10004187,办公用品,文件夹,3-ring staple pack,9.024,0.72,1.46
2350,CA-2018-109701,2/12/2018,3/12/2018,当日达,AM-10360,公司,广东省,OFF-BI-10000632,办公用品,文件夹,Satellite Sectional Post Binders,69.456,5.56,11.68
2351,CA-2018-109701,2/12/2018,3/12/2018,当日达,AM-10360,公司,广东省,OFF-PA-10003724,办公用品,纸张,"Wirebound Message Book, 4 per Page",10.86,0.87,1.7
2352,CA-2018-109701,2/12/2018,3/12/2018,当日达,AM-10360,公司,广东省,OFF-AP-10002765,办公用品,家电,Fellowes Advanced Computer Series Surge Protectors,79.47,6.36,13.56
2353,CA-2018-109701,2/12/2018,3/12/2018,当日达,AM-10360,公司,广东省,OFF-AR-10001868,办公用品,艺术品,Prang Dustless Chalk Sticks,10.08,0.81,1.91
2354,CA-2016-111514,31/08/2016,2/09/2016,一级,SC-20260,公司,广东省,FUR-BO-10002545,家具,书柜,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,124.23,348.02
2355,CA-2016-111514,31/08/2016,2/09/2016,一级,SC-20260,公司,广东省,OFF-BI-10002735,办公用品,文件夹,GBC Prestige Therm-A-Bind Covers,137.24,10.98,20.84
2356,CA-2016-111514,31/08/2016,2/09/2016,一级,SC-20260,公司,广东省,TEC-AC-10004864,电子产品,配件,Memorex Micro Travel Drive 32 GB,36.51,2.92,5.03
2357,CA-2016-111514,31/08/2016,2/09/2016,一级,SC-20260,公司,广东省,TEC-MA-10000597,电子产品,机器,Lexmark S315 Color Inkjet Printer,239.976,19.2,34.44
2358,US-2015-148838,17/03/2015,21/03/2015,标准,CP-12340,公司,江苏省,FUR-TA-10003473,家具,桌子,Bretford Rectangular Conference Table Tops,1579.746,126.38,326.52
2359,US-2015-148838,17/03/2015,21/03/2015,标准,CP-12340,公司,江苏省,FUR-TA-10001950,家具,桌子,Balt Solid Wood Round Tables,1071.576,85.73,254.01
2360,US-2015-148838,17/03/2015,21/03/2015,标准,CP-12340,公司,江苏省,FUR-TA-10004175,家具,桌子,"Hon 30"" x 60"" Table with Locking Drawer",613.908,49.11,139.13
2361,US-2015-148838,17/03/2015,21/03/2015,标准,CP-12340,公司,江苏省,OFF-PA-10002960,办公用品,纸张,Xerox 1926,34.86,2.79,5.57
2362,US-2015-148838,17/03/2015,21/03/2015,标准,CP-12340,公司,江苏省,OFF-PA-10000919,办公用品,纸张,Xerox 1918,155.04,12.4,26.01
2363,CA-2018-136497,16/04/2018,20/04/2018,标准,RF-19840,个人,湖南省,OFF-BI-10001553,办公用品,文件夹,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71,1.1,2.57
2364,US-2017-108637,13/03/2017,18/03/2017,标准,AB-10060,家庭办公,云南省,FUR-FU-10004864,家具,家具,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,10.23,29.52
2365,US-2017-108637,13/03/2017,18/03/2017,标准,AB-10060,家庭办公,云南省,OFF-AP-10004540,办公用品,家电,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,12.83,27.32
2366,US-2017-108637,13/03/2017,18/03/2017,标准,AB-10060,家庭办公,云南省,OFF-BI-10004965,办公用品,文件夹,Ibico Covers for Plastic or Wire Binding Elements,46,3.68,8.28
2367,CA-2015-102295,24/11/2015,26/11/2015,二级,EH-13990,个人,广东省,FUR-CH-10001714,家具,椅子,"Global Leather & Oak Executive Chair, Burgundy",120.712,9.66,26.06
2368,CA-2018-123659,10/02/2018,13/02/2018,一级,MN-17935,个人,山西省,OFF-PA-10002464,办公用品,纸张,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,1.85,4.21
2369,US-2017-129469,23/09/2017,27/09/2017,标准,KL-16555,公司,湖南省,FUR-FU-10002298,家具,家具,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,42.62,111.81
2370,US-2017-129469,23/09/2017,27/09/2017,标准,KL-16555,公司,湖南省,OFF-AR-10000315,办公用品,艺术品,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,0.39,0.83
2371,CA-2018-155152,7/07/2018,9/07/2018,二级,MP-17965,公司,北京市,TEC-AC-10004353,电子产品,配件,Hypercom P1300 Pinpad,252,20.16,26.93
2372,CA-2017-159940,7/07/2017,11/07/2017,二级,BF-11020,公司,河北省,FUR-FU-10004973,家具,家具,Flat Face Poster Frame,60.288,4.82,12.57
2373,CA-2017-159940,7/07/2017,11/07/2017,二级,BF-11020,公司,河北省,OFF-FA-10000936,办公用品,紧固件,Acco Hot Clips Clips to Go,2.632,0.21,0.52
2374,CA-2017-159940,7/07/2017,11/07/2017,二级,BF-11020,公司,河北省,OFF-PA-10001609,办公用品,纸张,Tops Wirebound Message Log Books,23.688,1.9,4.52
2375,CA-2017-159940,7/07/2017,11/07/2017,二级,BF-11020,公司,河北省,FUR-CH-10000785,家具,椅子,Global Ergonomic Managers Chair,253.372,20.27,62.13
2376,CA-2018-119669,24/01/2018,30/01/2018,标准,TP-21130,个人,浙江省,OFF-FA-10000053,办公用品,紧固件,Revere Boxed Rubber Bands by Revere,5.67,0.45,1.07
2377,US-2015-164616,19/08/2015,21/08/2015,二级,MS-17770,个人,湖南省,OFF-BI-10001718,办公用品,文件夹,GBC DocuBind P50 Personal Binding Machine,76.776,6.14,13.12
2378,US-2015-164616,19/08/2015,21/08/2015,二级,MS-17770,个人,湖南省,OFF-SU-10004768,办公用品,供应品,Acme Kleencut Forged Steel Scissors,9.184,0.73,1.42
2379,CA-2016-148628,6/12/2016,11/12/2016,标准,KM-16375,家庭办公,广东省,OFF-PA-10003883,办公用品,纸张,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,2.62,6.01
2380,CA-2017-118052,6/05/2017,10/05/2017,标准,BE-11455,家庭办公,湖南省,OFF-FA-10004248,办公用品,紧固件,Advantus T-Pin Paper Clips,7.216,0.58,1.1
2381,CA-2017-118052,6/05/2017,10/05/2017,标准,BE-11455,家庭办公,湖南省,OFF-PA-10002581,办公用品,纸张,Xerox 1951,49.568,3.97,8.63
2382,CA-2017-118052,6/05/2017,10/05/2017,标准,BE-11455,家庭办公,湖南省,FUR-FU-10004848,家具,家具,DAX Solid Wood Frames,54.712,4.38,12.97
2383,US-2018-117534,25/03/2018,26/03/2018,一级,CV-12295,个人,广东省,OFF-AP-10002403,办公用品,家电,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,14.08,33.44
2384,US-2018-117534,25/03/2018,26/03/2018,一级,CV-12295,个人,广东省,OFF-AR-10003087,办公用品,艺术品,Staples in misc. colors,16.02,1.28,3.2
2385,US-2018-117534,25/03/2018,26/03/2018,一级,CV-12295,个人,广东省,OFF-BI-10002026,办公用品,文件夹,Avery Arch Ring Binders,185.92,14.87,29.34
2386,US-2018-117534,25/03/2018,26/03/2018,一级,CV-12295,个人,广东省,TEC-PH-10000141,电子产品,电话,Clearsounds A400,211.168,16.89,31.32
2387,US-2018-117534,25/03/2018,26/03/2018,一级,CV-12295,个人,广东省,TEC-CO-10000971,电子产品,复印机,Hewlett Packard 310 Color Digital Copier,479.984,38.4,62.32
2388,CA-2016-145065,12/12/2016,15/12/2016,一级,DK-13375,个人,广东省,OFF-FA-10001229,办公用品,紧固件,Staples,7.86,0.63,1.23
2389,CA-2016-145065,12/12/2016,15/12/2016,一级,DK-13375,个人,广东省,OFF-BI-10002437,办公用品,文件夹,Recycled Premium Regency Composition Covers,24.448,1.96,4.47
2390,US-2016-127040,6/12/2016,10/12/2016,标准,SG-20605,个人,江苏省,OFF-PA-10004255,办公用品,纸张,Xerox 219,6.48,0.52,0.98
2391,US-2016-127040,6/12/2016,10/12/2016,标准,SG-20605,个人,江苏省,OFF-PA-10001184,办公用品,纸张,Xerox 1903,41.86,3.35,7.72
2392,US-2016-127040,6/12/2016,10/12/2016,标准,SG-20605,个人,江苏省,TEC-AC-10002637,电子产品,配件,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91,129.59,183.46
2393,US-2016-127040,6/12/2016,10/12/2016,标准,SG-20605,个人,江苏省,FUR-FU-10002878,家具,家具,"Seth Thomas 14"" Day/Date Wall Clock",113.92,9.11,25.86
2394,CA-2017-128111,17/03/2017,23/03/2017,标准,CS-12355,个人,福建省,OFF-AR-10000588,办公用品,艺术品,Newell 345,39.68,3.17,6.61
2395,CA-2016-137897,14/11/2016,19/11/2016,标准,PJ-18835,公司,江苏省,TEC-AC-10002217,电子产品,配件,ImationÂ Clip USBÂ flash driveÂ - 8 GB,37.6,3.01,5.48
2396,CA-2016-137897,14/11/2016,19/11/2016,标准,PJ-18835,公司,江苏省,TEC-AC-10001267,电子产品,配件,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,59.9,4.79,6.14
2397,CA-2016-137897,14/11/2016,19/11/2016,标准,PJ-18835,公司,江苏省,OFF-PA-10004041,办公用品,纸张,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37,2.96,5.61
2398,CA-2018-169264,14/08/2018,16/08/2018,二级,NP-18700,个人,广东省,OFF-LA-10001613,办公用品,标签,Avery File Folder Labels,5.76,0.46,1.07
2399,CA-2018-169264,14/08/2018,16/08/2018,二级,NP-18700,个人,广东省,OFF-AR-10000246,办公用品,艺术品,Newell 318,16.68,1.33,3.12
2400,CA-2018-147361,9/09/2018,15/09/2018,标准,SB-20290,公司,上海市,OFF-ST-10001809,办公用品,储存设备,Fellowes Officeware Wire Shelving,628.81,50.3,95.72
2401,CA-2018-147361,9/09/2018,15/09/2018,标准,SB-20290,公司,上海市,OFF-ST-10002214,办公用品,储存设备,X-Rack File for Hanging Folders,56.45,4.52,11.25
2402,CA-2018-145877,1/04/2018,4/04/2018,二级,AS-10090,个人,贵州省,OFF-ST-10000649,办公用品,储存设备,Hanging Personal Folder File,94.2,7.54,17.05
2403,CA-2018-145877,1/04/2018,4/04/2018,二级,AS-10090,个人,贵州省,OFF-EN-10001990,办公用品,信封,Staple envelope,28.4,2.27,5.37
2404,US-2017-110170,27/09/2017,3/10/2017,标准,HM-14860,公司,山东省,FUR-BO-10000780,家具,书柜,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,76.53,209.36
2405,CA-2018-108574,7/10/2018,11/10/2018,标准,MG-18145,个人,广东省,TEC-AC-10002049,电子产品,配件,Logitech G19 Programmable Gaming Keyboard,1115.91,89.27,156.77
2406,CA-2018-108574,7/10/2018,11/10/2018,标准,MG-18145,个人,广东省,TEC-PH-10003555,电子产品,电话,Motorola HK250 Universal Bluetooth Headset,128.744,10.3,13.47
2407,CA-2018-108574,7/10/2018,11/10/2018,标准,MG-18145,个人,广东省,TEC-PH-10000702,电子产品,电话,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92,6.39,9.04
2408,CA-2018-144589,20/01/2018,25/01/2018,标准,TM-21010,个人,广东省,OFF-AR-10003631,办公用品,艺术品,Staples in misc. colors,24.2,1.94,4.47
2409,CA-2018-144589,20/01/2018,25/01/2018,标准,TM-21010,个人,广东省,TEC-PH-10003072,电子产品,电话,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,359.976,28.8,40.67
2410,CA-2018-155985,23/03/2018,25/03/2018,一级,BE-11335,家庭办公,广东省,FUR-FU-10000758,家具,家具,DAX Natural Wood-Tone Poster Frame,211.84,16.95,45.23
2411,CA-2015-162684,1/08/2015,6/08/2015,标准,AS-10630,家庭办公,四川省,OFF-FA-10000992,办公用品,紧固件,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,0.45,0.93
